grouping name	table name	column name	Entity Name	Entity-Attribute Name	Entity-Attribute Definition	Key Field	Data Type	source database	source table	source column	notes
facility	ownership_contract	agreement_type_lma	Ownership Contract	Agreement Type  Lma	Agreement Type: LMA/ radio JSA	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_contract	agreement_type_naa	Ownership Contract	Agreement Type NAA	AgreementType:  Network Affiliation	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_contract	agreement_type_oth	Ownership Contract	Agreement Type Other	Agreement Type: Other	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_contract	application_id	Ownership Contract	Application ID Number	Uniquely identifies an application	TRUE	int	FORM	n/a	n/a
facility	ownership_contract	contract_description	Ownership Contract	Contract Description	Description of Contract	FALSE	varchar(255)	FORM	n/a	n/a
facility	ownership_contract	contract_person	Ownership Contract	Contract Person	Contract Person	FALSE	varchar(255)	FORM	n/a	n/a
facillity	ownership_contract	last_update_date	Ownership Contract	Date last updated	The date this record was last updated.	FALSE	datetime	NEW		
facility	ownership_contract	execution_date_month	Ownership Contract	Eexecution Date Month	Date of Execution Month	FALSE	char(3)	FORM	n/a	n/a
facility	ownership_contract	execution_date_year	Ownership Contract	Eexecution Date year	Date of Execution Year	FALSE	smallint	FORM	n/a	n/a
facility	ownership_contract	execution_date	Ownership Contract	Execution Date	Date of execution	FALSE	datetime	FORM	n/a	n/a
facility	ownership_contract	expiration_date	Ownership Contract	Expiration Date	Date of expiration	FALSE	varchar(15)	FORM	n/a	n/a
facility	ownership_contract	expiration_date_na	Ownership Contract	Expiration Date NA	No Expiration Date	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_contract	expiration_date_year	Ownership Contract	Expiration Date year	Date of Expiration Year	FALSE	smallint	FORM	n/a	n/a
facility	ownership_contract	expiration_date_month	Ownership Contract	Expiration DateMonth	Date of Expiration Month	FALSE	char(3)	FORM	n/a	n/a
facility	ownership_contract	order_number	Ownership Contract	Order Number	A sequence number that indicates the order that entries were made.	FALSE	smallint	FORM	n/a	n/a
facility	ownership_contract	ownership_contract_id	Ownership Contract	Ownership Contractor ID	A unique number assigned by the system	TRUE	int	FORM	n/a	n/a
facillity	ownership_exemptions	application_id	Ownership Exemptions	Application ID Number	Uniquely identifies an application	TRUE	int	FORM	n/a	n/a
facillity	ownership_exemptions	last_update_date	Ownership Exemptions	Date last updated	The date this record was last updated.	FALSE	datetime	NEW		
facility	ownership_exemptions	name	Ownership Exemptions	Name	Name	FALSE	varchar(150)	FORM	n/a	n/a
facility	ownership_exemptions	order_number	Ownership Exemptions	Order Number	A sequence number that indicates the order that entries were made.	FALSE	smallint	FORM	n/a	n/a
facility	ownership_exemptions	ownership_exemptions_id	Ownership Exemptions	Ownership Exemptions	A unique number assigned by the system	TRUE	int	FORM	n/a	n/a
facility	ownership_exemptions	title	Ownership Exemptions	Title	Title	FALSE	varchar(60)	FORM	n/a	n/a
Ownership	ownership_group	app_arn	Ownership Group	ARN (Application Registration Number)	ARN (Application Reference Number)	FALSE	varchar(12)	FORM		
facility	ownership_group	fac_callsign	Ownership Group	Call letters	Call sign of the station	FALSE	varchar(12)	FORM	n/a	n/a
facility	ownership_group	comm_city	Ownership Group	City Location	City where the station is located	FALSE	varchar(20)	FORM	n/a	n/a
facility	ownership_group	fac_service	Ownership Group	Class of service	"Class of Service (AM, FM, TV)"	FALSE	varchar(2)	FORM	n/a	n/a
Ownership	ownership_group	fac_service_o	Ownership Group	Class of service (ownership)	Class of service	FALSE	varchar(2)	FORM		
facillity	ownership_group	last_update_date	Ownership Group	Date last updated	The date this record was last updated.	FALSE	datetime	New		
facility	ownership_group	facility_id	Ownership Group	Facility ID Number	Facility id of the station	FALSE	int	FORM	n/a	n/a
Ownership	ownership_group	file_prefix	Ownership Group	File Prefix	File Prefix	FALSE	varchar(10)	FORM		
facility	ownership_group	order_number	Ownership Group	Order number	Uniquely identifies the position of the row	FALSE	smallint	FORM	n/a	n/a
facility	ownership_group	ownership_group_id	Ownership Group	Ownership Group ID	A unique number assigned by the system	FALSE	int	FORM	n/a	n/a
facility	ownership_group	comm_state	Ownership Group	State Location	State where the station is located	FALSE	varchar(2)	FORM	n/a	n/a
facillity	ownership_interests	application_id	Ownership Interests	Application ID Number	Uniquely identifies an application	TRUE	int	FORM	n/a	n/a
facillity	ownership_interests	last_update_date	Ownership Interests	Date last updated	The date this record was last updated.	FALSE	datetime	NEW		
facility	ownership_interests	frn	Ownership Interests	FCC Registration Number	FCC Registration Number	FALSE	varchar(10)			
facility	ownership_interests	name	Ownership Interests	Name	Name	FALSE	varchar(150)	FORM	n/a	n/a
facility	ownership_interests	order_number	Ownership Interests	Order Number	A sequence number that indicates the order that entries were made.	FALSE	smallint	FORM	n/a	n/a
facility	ownership_interests	ownership_interests_id	Ownership Interests	Ownership Interests	A unique number assigned by the system	TRUE	int	FORM	n/a	n/a
facility	ownership_other_int	entity_type	Ownership Other Interests	 Entity Type	Type of Other Interests subform (Broadcast Station: S or Newspaper: N) (set by system)	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_other_int	application_id	Ownership Other Interests	Application ID Number	A unique number assigned by the system	TRUE	int	FORM	n/a	n/a
facility	ownership_other_int	fac_callsign	Ownership Other Interests	Callsign	Call Sign of the station	FALSE	varchar(12)	FORM	n/a	n/a
facility	ownership_other_int	comm_city	Ownership Other Interests	Comm City	Community of License or Newspaper location City	FALSE	varchar(20)	FORM	n/a	n/a
facility	ownership_other_int	comm_state	Ownership Other Interests	Comm State	Community of License or Newspaper location State	FALSE	char(2)	FORM	n/a	n/a
facillity	ownership_other_int	last_update_date	Ownership Other Interests	Date last updated	The date this record was last updated.	FALSE	datetime	NEW		
facility	ownership_other_int	facility_id	Ownership Other Interests	Facility ID Number	Facility ID of the station	FALSE	int	FORM	n/a	n/a
facility	ownership_other_int	name	Ownership Other Interests	Name	Name of Interest Holder	FALSE	varchar(150)	FORM	n/a	n/a
facility	ownership_other_int	newspaper	Ownership Other Interests	Newspaper	Name of Newspaper	FALSE	varchar(150)	FORM	n/a	n/a
facility	ownership_other_int	order_number	Ownership Other Interests	Order Number	A sequence number that indicates the order that entries were made.	FALSE	smallint	FORM	n/a	n/a
facility	ownership_other_int	ownership_other_int_id	Ownership Other Interests	Ownership Othe Int  ID	A unique number assigned by the system	TRUE	int	FORM	n/a	n/a
facility	ownership_other_int	equity_perc	Ownership Other Interests	Percentage of Equity	Percentage of Equity	FALSE	"decimal(5,2)"	FORM	n/a	n/a
facillity	ownership_other_int	assets_perc	Ownership Other Interests	Percentage of total assets	Percentage of total assets (equity debt plus).	FALSE	"decimal(5,2)"	FORM	n/a	n/a
facility	ownership_other_int	votes_perc	Ownership Other Interests	Percentage of Votes	Percentage of votes	FALSE	"decimal(5,2)"	FORM	n/a	n/a
facility	ownership_other_int	positional_int_dir	Ownership Other Interests	Positional Interest Director	Positional Interest: Director	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_other_int	positional_int_ent	Ownership Other Interests	Positional Interest Entity	Indicator Positional Interest: Attributable Entity	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_other_int	positional_int_lim	Ownership Other Interests	Positional Interest Limited Partner	Positional Interest: Limited Partner	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_other_int	positional_int_oth	Ownership Other Interests	Positional Interest Other	Positional Interest: Other	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_other_int	positional_int_other_info	Ownership Other Interests	Positional Interest Other info	Positional Interest : Other information	FALSE	varchar(20)	FORM	n/a	n/a
facility	ownership_other_int	positional_int_own	Ownership Other Interests	Positional Interest Owner	Positional Interest : Owner	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_other_int	positional_int_par	Ownership Other Interests	Positional Interest Partner	Positional Interest Partner	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_other_int	positional_int_stk	Ownership Other Interests	Positional Interest Stockholder	Positional Interest : Stockholder	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_other_int	positional_int_off	Ownership Other Interests	Positional Interest: Officer	Positional Interest: Officer	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_other_int_xml_data	entity_type	Ownership Other Interests - data from XML Spreadsheet	 Entity Type	Type of Other Interests subform (Broadcast Station: S or Newspaper: N) (set by system)	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_other_int_xml_data	application_id	Ownership Other Interests - data from XML Spreadsheet	Application ID Number	A unique number assigned by the system	TRUE	int	FORM	n/a	n/a
facility	ownership_other_int_xml_data	fac_callsign	Ownership Other Interests - data from XML Spreadsheet	Callsign	Call Sign of the station	FALSE	varchar(12)	FORM	n/a	n/a
facility	ownership_other_int_xml_data	comm_city	Ownership Other Interests - data from XML Spreadsheet	Comm City	Community of License or Newspaper location City	FALSE	varchar(20)	FORM	n/a	n/a	
facility	ownership_other_int_xml_data	comm_state	Ownership Other Interests - data from XML Spreadsheet	Comm State	Community of License or Newspaper location State	FALSE	char(2)	FORM	n/a	n/a	
facillity	ownership_other_int_xml_data	last_update_date	Ownership Other Interests - data from XML Spreadsheet	Date last updated	The date this record was last updated.	FALSE	datetime	NEW			
facility	ownership_other_int_xml_data	facility_id	Ownership Other Interests - data from XML Spreadsheet	Facility ID Number	Facility ID  of the station	FALSE	int	FORM	n/a	n/a	
facility	ownership_other_int_xml_data	name	Ownership Other Interests - data from XML Spreadsheet	Name	Name of Interest Holder	FALSE	varchar(150)	FORM	n/a	n/a	
facility	ownership_other_int_xml_data	newspaper	Ownership Other Interests - data from XML Spreadsheet	Newspaper	Name of Newspaper	FALSE	varchar(150)	FORM	n/a	n/a	
facility	ownership_other_int_xml_data	order_number	Ownership Other Interests - data from XML Spreadsheet	Order Number	A sequence number that indicates the order that entries were made.	FALSE	smallint	FORM	n/a	n/a	
facility	ownership_other_int_xml_data	file_id	Ownership Other Interests - data from XML Spreadsheet	Ownership Other Int XML Data  ID	A unique number assigned by the system	TRUE	int	FORM	n/a	n/a	FK Party table
facility	ownership_other_int_xml_data	equity_perc	Ownership Other Interests - data from XML Spreadsheet	Percentage of Equity	Percentage of Equity	FALSE	"decimal(5,2)"	FORM	n/a	n/a	
facillity	ownership_other_int_xml_data	assets_perc	Ownership Other Interests - data from XML Spreadsheet	Percentage of total assets	Percentage of total assets (equity debt plus).	FALSE	"decimal(5,2)"	FORM	n/a	n/a	
facility	ownership_other_int_xml_data	votes_perc	Ownership Other Interests - data from XML Spreadsheet	Percentage of Votes	Percentage of votes	FALSE	"decimal(5,2)"	FORM	n/a	n/a	
facility	ownership_other_int_xml_data	positional_int_dir	Ownership Other Interests - data from XML Spreadsheet	Positional Interest Director	Positional Interest: Director	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_other_int_xml_data	positional_int_ent	Ownership Other Interests - data from XML Spreadsheet	Positional Interest Entity	Positional Interest: Attributable Entity	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_other_int_xml_data	positional_int_lim	Ownership Other Interests - data from XML Spreadsheet	Positional Interest Limited Partner	Positional Interest: Limited Partner	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_other_int_xml_data	positional_int_oth	Ownership Other Interests - data from XML Spreadsheet	Positional Interest Other	Positional Interest: Other	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_other_int_xml_data	positional_int_other_info	Ownership Other Interests - data from XML Spreadsheet	Positional Interest Other info	Positional Interest : Other information	FALSE	varchar(20)	FORM	n/a	n/a	
